"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.0186999038669777,22,958,5,0.00521920668058455,0.227272727272727,"GO:0032682","GO:BP","negative regulation of chemokine production",20972,7232,"GO:0001818;GO:0032602;GO:0032642"
"query_1",TRUE,0.0186999038669777,22,958,5,0.00521920668058455,0.227272727272727,"GO:0071379","GO:BP","cellular response to prostaglandin stimulus",20972,15495,"GO:0032870;GO:0034694;GO:0071396"
"query_1",TRUE,0.0186999038669777,42,958,7,0.00730688935281837,0.166666666666667,"GO:0021983","GO:BP","pituitary gland development",20972,6107,"GO:0021536;GO:0035270;GO:0048732"
"query_1",TRUE,0.0186999038669777,22,958,5,0.00521920668058455,0.227272727272727,"GO:0046519","GO:BP","sphingoid metabolic process",20972,11381,"GO:0006665"
"query_1",TRUE,0.0188053472311416,499,958,37,0.0386221294363257,0.0741482965931864,"GO:0010638","GO:BP","positive regulation of organelle organization",20972,4097,"GO:0006996;GO:0033043;GO:0051130"
"query_1",TRUE,0.0192236505395199,104,958,12,0.0125260960334029,0.115384615384615,"GO:0048709","GO:BP","oligodendrocyte differentiation",20972,12116,"GO:0007417;GO:0010001"
"query_1",TRUE,0.0192236505395199,104,958,12,0.0125260960334029,0.115384615384615,"GO:2001243","GO:BP","negative regulation of intrinsic apoptotic signaling pathway",20972,24484,"GO:0097193;GO:1902532;GO:2001234;GO:2001242"
"query_1",TRUE,0.0192236505395199,517,958,38,0.0396659707724426,0.0735009671179884,"GO:0060341","GO:BP","regulation of cellular localization",20972,13562,"GO:0032879;GO:0050794;GO:0051641"
"query_1",TRUE,0.0192236505395199,104,958,12,0.0125260960334029,0.115384615384615,"GO:0048534","GO:BP","hematopoietic or lymphoid organ development",20972,11966,"GO:0002520;GO:0048513"
"query_1",TRUE,0.0192566575491931,190,958,18,0.0187891440501044,0.0947368421052632,"GO:0045664","GO:BP","regulation of neuron differentiation",20972,10746,"GO:0030182;GO:0045595"
"query_1",TRUE,0.0195706610486461,221,958,20,0.0208768267223382,0.0904977375565611,"GO:0043123","GO:BP","positive regulation of canonical NF-kappaB signal transduction",20972,9877,"GO:0007249;GO:0043122;GO:1902533"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0021780","GO:BP","glial cell fate specification",20972,5950,"GO:0001708;GO:0021781"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:1900120","GO:BP","regulation of receptor binding",20972,19182,"GO:0043393"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:1900121","GO:BP","negative regulation of receptor binding",20972,19183,"GO:0032091;GO:1900120"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0099545","GO:BP","trans-synaptic signaling by trans-synaptic complex",20972,17877,"GO:0099537"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:1901331","GO:BP","positive regulation of odontoblast differentiation",20972,20003,"GO:0071895;GO:1901329;GO:1902913"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0003164","GO:BP","His-Purkinje system development",20972,1537,"GO:0003161;GO:0003229"
"query_1",TRUE,0.0195706610486461,91,958,11,0.011482254697286,0.120879120879121,"GO:0032273","GO:BP","positive regulation of protein polymerization",20972,6968,"GO:0031334;GO:0032271;GO:0051258"
"query_1",TRUE,0.0195706610486461,91,958,11,0.011482254697286,0.120879120879121,"GO:0032945","GO:BP","negative regulation of mononuclear cell proliferation",20972,7418,"GO:0032943;GO:0032944;GO:0070664"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:1905653","GO:BP","positive regulation of artery morphogenesis",20972,22994,"GO:0048844;GO:0051094;GO:1905651"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0002159","GO:BP","desmosome assembly",20972,701,"GO:0002934;GO:0007043"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:1905651","GO:BP","regulation of artery morphogenesis",20972,22992,"GO:0022603;GO:0048844"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:1904906","GO:BP","positive regulation of endothelial cell-matrix adhesion",20972,22467,"GO:0001954;GO:0090673;GO:1904904"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0014012","GO:BP","peripheral nervous system axon regeneration",20972,4369,"GO:0031103"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0042482","GO:BP","positive regulation of odontogenesis",20972,9560,"GO:0042476;GO:0042481;GO:0110110"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0015677","GO:BP","copper ion import",20972,4566,"GO:0006825"
"query_1",TRUE,0.0195706610486461,7,958,3,0.00313152400835073,0.428571428571429,"GO:0090043","GO:BP","regulation of tubulin deacetylation",20972,16782,"GO:0090042;GO:0090311"
"query_1",TRUE,0.0195706610486461,252,958,22,0.022964509394572,0.0873015873015873,"GO:0005996","GO:BP","monosaccharide metabolic process",20972,1780,"GO:0005975;GO:0044281"
"query_1",TRUE,0.0197301902037479,32,958,6,0.00626304801670146,0.1875,"GO:0062098","GO:BP","regulation of programmed necrotic cell death",20972,14715,"GO:0043067;GO:0097300"
"query_1",TRUE,0.0199126289022555,54,958,8,0.00835073068893528,0.148148148148148,"GO:0070169","GO:BP","positive regulation of biomineral tissue development",20972,14855,"GO:0031214;GO:0051094;GO:0070167"
"query_1",TRUE,0.0199126289022555,54,958,8,0.00835073068893528,0.148148148148148,"GO:0050873","GO:BP","brown fat cell differentiation",20972,12458,"GO:0045444"
"query_1",TRUE,0.0199126289022555,54,958,8,0.00835073068893528,0.148148148148148,"GO:0050819","GO:BP","negative regulation of coagulation",20972,12419,"GO:0050817;GO:0050818;GO:0051241"
"query_1",TRUE,0.0199126289022555,54,958,8,0.00835073068893528,0.148148148148148,"GO:0045599","GO:BP","negative regulation of fat cell differentiation",20972,10681,"GO:0045444;GO:0045596;GO:0045598"
"query_1",TRUE,0.0199126289022555,54,958,8,0.00835073068893528,0.148148148148148,"GO:0045778","GO:BP","positive regulation of ossification",20972,10840,"GO:0001503;GO:0030278;GO:0051240"
"query_1",TRUE,0.0199813528734028,66,958,9,0.00939457202505219,0.136363636363636,"GO:0051149","GO:BP","positive regulation of muscle cell differentiation",20972,12646,"GO:0042692;GO:0045597;GO:0051147"
"query_1",TRUE,0.0200601373576423,14,958,4,0.00417536534446764,0.285714285714286,"GO:0071679","GO:BP","commissural neuron axon guidance",20972,15711,"GO:0007411"
"query_1",TRUE,0.0200601373576423,14,958,4,0.00417536534446764,0.285714285714286,"GO:0048715","GO:BP","negative regulation of oligodendrocyte differentiation",20972,12122,"GO:0045686;GO:0048709;GO:0048713"
"query_1",TRUE,0.0200601373576423,14,958,4,0.00417536534446764,0.285714285714286,"GO:1990169","GO:BP","stress response to copper ion",20972,23260,"GO:0046688;GO:0097501"
"query_1",TRUE,0.0200601373576423,14,958,4,0.00417536534446764,0.285714285714286,"GO:0010273","GO:BP","detoxification of copper ion",20972,3875,"GO:0061687;GO:1990169"
"query_1",TRUE,0.0206927734736675,43,958,7,0.00730688935281837,0.162790697674419,"GO:0051155","GO:BP","positive regulation of striated muscle cell differentiation",20972,12652,"GO:0051146;GO:0051149;GO:0051153"
"query_1",TRUE,0.0206927734736675,43,958,7,0.00730688935281837,0.162790697674419,"GO:0048713","GO:BP","regulation of oligodendrocyte differentiation",20972,12120,"GO:0045685;GO:0048709"
"query_1",TRUE,0.0206927734736675,43,958,7,0.00730688935281837,0.162790697674419,"GO:0014044","GO:BP","Schwann cell development",20972,4398,"GO:0014037;GO:0021782"
"query_1",TRUE,0.0207052465080459,79,958,10,0.0104384133611691,0.126582278481013,"GO:0043954","GO:BP","cellular component maintenance",20972,10184,"GO:0016043"
"query_1",TRUE,0.0207052465080459,79,958,10,0.0104384133611691,0.126582278481013,"GO:0003151","GO:BP","outflow tract morphogenesis",20972,1527,"GO:0003007;GO:0009653"
"query_1",TRUE,0.0207052465080459,79,958,10,0.0104384133611691,0.126582278481013,"GO:0030500","GO:BP","regulation of bone mineralization",20972,6377,"GO:0030278;GO:0030282;GO:0070167"
"query_1",TRUE,0.0207052465080459,162,958,16,0.0167014613778706,0.0987654320987654,"GO:0055002","GO:BP","striated muscle cell development",20972,13216,"GO:0051146;GO:0055001"
"query_1",TRUE,0.0207052465080459,79,958,10,0.0104384133611691,0.126582278481013,"GO:0060419","GO:BP","heart growth",20972,13623,"GO:0007507;GO:0035265"
"query_1",TRUE,0.0207052465080459,318,958,26,0.0271398747390397,0.0817610062893082,"GO:0097193","GO:BP","intrinsic apoptotic signaling pathway",20972,17316,"GO:0035556;GO:0097190"
"query_1",TRUE,0.0207052465080459,92,958,11,0.011482254697286,0.119565217391304,"GO:0048640","GO:BP","negative regulation of developmental growth",20972,12049,"GO:0045926;GO:0048589;GO:0048638;GO:0051093"
"query_1",TRUE,0.0207798364633946,192,958,18,0.0187891440501044,0.09375,"GO:0009749","GO:BP","response to glucose",20972,3486,"GO:0009746"
"query_1",TRUE,0.0208613437128563,254,958,22,0.022964509394572,0.0866141732283465,"GO:1903522","GO:BP","regulation of blood circulation",20972,21465,"GO:0008015;GO:0044057"
"query_1",TRUE,0.0215558159851156,627,958,44,0.0459290187891441,0.0701754385964912,"GO:0010256","GO:BP","endomembrane system organization",20972,3861,"GO:0016043"
"query_1",TRUE,0.0215787058749875,239,958,21,0.0219206680584551,0.0878661087866109,"GO:0044843","GO:BP","cell cycle G1/S phase transition",20972,10434,"GO:0044770"
"query_1",TRUE,0.021679100652466,645,958,45,0.046972860125261,0.0697674418604651,"GO:0032103","GO:BP","positive regulation of response to external stimulus",20972,6889,"GO:0009605;GO:0032101;GO:0048584"
"query_1",TRUE,0.0217342972821897,134,958,14,0.0146137787056367,0.104477611940299,"GO:0048565","GO:BP","digestive tract development",20972,11988,"GO:0035295;GO:0055123"
"query_1",TRUE,0.0217342972821897,55,958,8,0.00835073068893528,0.145454545454545,"GO:1904035","GO:BP","regulation of epithelial cell apoptotic process",20972,21825,"GO:0042981;GO:1904019"
"query_1",TRUE,0.0217342972821897,55,958,8,0.00835073068893528,0.145454545454545,"GO:0007528","GO:BP","neuromuscular junction development",20972,2874,"GO:0050808"
"query_1",TRUE,0.0217342972821897,255,958,22,0.022964509394572,0.0862745098039216,"GO:0050870","GO:BP","positive regulation of T cell activation",20972,12455,"GO:0042110;GO:0050863;GO:0051251;GO:1903039"
"query_1",TRUE,0.0217342972821897,23,958,5,0.00521920668058455,0.217391304347826,"GO:0072234","GO:BP","metanephric nephron tubule development",20972,16101,"GO:0072080;GO:0072170;GO:0072243"
"query_1",TRUE,0.0217342972821897,557,958,40,0.0417536534446764,0.0718132854578097,"GO:0005975","GO:BP","carbohydrate metabolic process",20972,1760,"GO:0044238"
"query_1",TRUE,0.0217342972821897,55,958,8,0.00835073068893528,0.145454545454545,"GO:2000351","GO:BP","regulation of endothelial cell apoptotic process",20972,23796,"GO:0042981;GO:0072577"
"query_1",TRUE,0.0217342972821897,23,958,5,0.00521920668058455,0.217391304347826,"GO:0010839","GO:BP","negative regulation of keratinocyte proliferation",20972,4242,"GO:0010837;GO:0043616;GO:0050680"
"query_1",TRUE,0.0217342972821897,120,958,13,0.0135699373695198,0.108333333333333,"GO:0001889","GO:BP","liver development",20972,502,"GO:0048732;GO:0061008"
"query_1",TRUE,0.0217342972821897,23,958,5,0.00521920668058455,0.217391304347826,"GO:2000810","GO:BP","regulation of bicellular tight junction assembly",20972,24157,"GO:0070830;GO:1901888"
"query_1",TRUE,0.0217342972821897,193,958,18,0.0187891440501044,0.0932642487046632,"GO:0071900","GO:BP","regulation of protein serine/threonine kinase activity",20972,15826,"GO:0045859"
"query_1",TRUE,0.0217342972821897,67,958,9,0.00939457202505219,0.134328358208955,"GO:0032922","GO:BP","circadian regulation of gene expression",20972,7401,"GO:0007623;GO:0010468"
"query_1",TRUE,0.0217342972821897,271,958,23,0.0240083507306889,0.0848708487084871,"GO:0006959","GO:BP","humoral immune response",20972,2459,"GO:0006955"
"query_1",TRUE,0.0217492576947246,1869,958,110,0.11482254697286,0.0588550026752274,"GO:0045184","GO:BP","establishment of protein localization",20972,10552,"GO:0051234"
"query_1",TRUE,0.0218581765060791,628,958,44,0.0459290187891441,0.0700636942675159,"GO:0002521","GO:BP","leukocyte differentiation",20972,1001,"GO:0030097;GO:0030154"
"query_1",TRUE,0.0221195917192404,93,958,11,0.011482254697286,0.118279569892473,"GO:0046889","GO:BP","positive regulation of lipid biosynthetic process",20972,11583,"GO:0008610;GO:0009891;GO:0045834;GO:0046890"
"query_1",TRUE,0.0222667736562989,80,958,10,0.0104384133611691,0.125,"GO:0021536","GO:BP","diencephalon development",20972,5712,"GO:0030900;GO:0048856"
"query_1",TRUE,0.0222731800439084,149,958,15,0.0156576200417537,0.100671140939597,"GO:0034101","GO:BP","erythrocyte homeostasis",20972,7847,"GO:0002262"
"query_1",TRUE,0.0222731800439084,33,958,6,0.00626304801670146,0.181818181818182,"GO:0071392","GO:BP","cellular response to estradiol stimulus",20972,15508,"GO:0032355;GO:0071396;GO:1901701"
"query_1",TRUE,0.0222731800439084,33,958,6,0.00626304801670146,0.181818181818182,"GO:0060603","GO:BP","mammary gland duct morphogenesis",20972,13769,"GO:0060443;GO:0060562;GO:0061180"
"query_1",TRUE,0.0222731800439084,33,958,6,0.00626304801670146,0.181818181818182,"GO:0097205","GO:BP","renal filtration",20972,17319,"GO:0003014"
"query_1",TRUE,0.0223184804618911,209,958,19,0.0198329853862213,0.0909090909090909,"GO:0048839","GO:BP","inner ear development",20972,12230,"GO:0043583;GO:0048856"
"query_1",TRUE,0.0226608379202544,194,958,18,0.0187891440501044,0.0927835051546392,"GO:0007254","GO:BP","JNK cascade",20972,2651,"GO:0000165"
"query_1",TRUE,0.0228692397579196,107,958,12,0.0125260960334029,0.11214953271028,"GO:0070555","GO:BP","response to interleukin-1",20972,15059,"GO:0034097"
"query_1",TRUE,0.0228692397579196,44,958,7,0.00730688935281837,0.159090909090909,"GO:0030501","GO:BP","positive regulation of bone mineralization",20972,6378,"GO:0030282;GO:0030500;GO:0045778;GO:0070169"
"query_1",TRUE,0.0228692397579196,44,958,7,0.00730688935281837,0.159090909090909,"GO:0032964","GO:BP","collagen biosynthetic process",20972,7435,"GO:0009058;GO:0032963"
"query_1",TRUE,0.0230510828355751,121,958,13,0.0135699373695198,0.107438016528926,"GO:0002062","GO:BP","chondrocyte differentiation",20972,634,"GO:0030154;GO:0051216"
"query_1",TRUE,0.0234880556687682,68,958,9,0.00939457202505219,0.132352941176471,"GO:0048002","GO:BP","antigen processing and presentation of peptide antigen",20972,11616,"GO:0019882"
"query_1",TRUE,0.0234880556687682,68,958,9,0.00939457202505219,0.132352941176471,"GO:0045682","GO:BP","regulation of epidermis development",20972,10761,"GO:0008544;GO:0050793"
"query_1",TRUE,0.0234880556687682,68,958,9,0.00939457202505219,0.132352941176471,"GO:0002028","GO:BP","regulation of sodium ion transport",20972,613,"GO:0006814;GO:0010959"
"query_1",TRUE,0.0236875460079966,94,958,11,0.011482254697286,0.117021276595745,"GO:0002690","GO:BP","positive regulation of leukocyte chemotaxis",20972,1162,"GO:0002687;GO:0002688;GO:0030595;GO:0050921"
"query_1",TRUE,0.0236875460079966,94,958,11,0.011482254697286,0.117021276595745,"GO:1900182","GO:BP","positive regulation of protein localization to nucleus",20972,19223,"GO:0034504;GO:1900180;GO:1903829"
"query_1",TRUE,0.0236875460079966,94,958,11,0.011482254697286,0.117021276595745,"GO:1903035","GO:BP","negative regulation of response to wounding",20972,21138,"GO:0009611;GO:0048585;GO:1903034"
"query_1",TRUE,0.0239606175755541,1052,958,67,0.069937369519833,0.0636882129277567,"GO:0006812","GO:BP","monoatomic cation transport",20972,2364,"GO:0006811"
"query_1",TRUE,0.0241904226842927,136,958,14,0.0146137787056367,0.102941176470588,"GO:0035270","GO:BP","endocrine system development",20972,8355,"GO:0048731"
"query_1",TRUE,0.0244381728518675,108,958,12,0.0125260960334029,0.111111111111111,"GO:0044272","GO:BP","sulfur compound biosynthetic process",20972,10242,"GO:0006790;GO:0009058"
"query_1",TRUE,0.0245216809014273,323,958,26,0.0271398747390397,0.0804953560371517,"GO:0008202","GO:BP","steroid metabolic process",20972,2989,"GO:0006629"
"query_1",TRUE,0.0245822671656835,297,539,31,0.0575139146567718,0.104377104377104,"KEGG:04517","KEGG","IgSF CAM signaling",8716,326,"KEGG:00000"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0071696","GO:BP","ectodermal placode development",20972,15723,"GO:0048856"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0098885","GO:BP","modification of postsynaptic actin cytoskeleton",20972,17690,"GO:0099010"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0072148","GO:BP","epithelial cell fate commitment",20972,16022,"GO:0030855;GO:0045165"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0072160","GO:BP","nephron tubule epithelial cell differentiation",20972,16031,"GO:0035850;GO:0072080"
"query_1",TRUE,0.0248632779764391,196,958,18,0.0187891440501044,0.0918367346938776,"GO:0009746","GO:BP","response to hexose",20972,3483,"GO:0034284"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0046598","GO:BP","positive regulation of viral entry into host cell",20972,11410,"GO:0046596;GO:0046718;GO:0075294;GO:1903902"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0007567","GO:BP","parturition",20972,2905,"GO:0044703;GO:0044706"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0075294","GO:BP","positive regulation by symbiont of entry into host",20972,16525,"GO:0044409;GO:0048518;GO:0052372"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:2001028","GO:BP","positive regulation of endothelial cell chemotaxis",20972,24339,"GO:0010595;GO:0035767;GO:0050921;GO:2001026"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:2000136","GO:BP","regulation of cell proliferation involved in heart morphogenesis",20972,23628,"GO:0042127;GO:0061323"
"query_1",TRUE,0.0248632779764391,227,958,20,0.0208768267223382,0.0881057268722467,"GO:0030595","GO:BP","leukocyte chemotaxis",20972,6417,"GO:0050900;GO:0060326"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0002468","GO:BP","dendritic cell antigen processing and presentation",20972,949,"GO:0019882"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0061308","GO:BP","cardiac neural crest cell development involved in heart development",20972,14315,"GO:0014032;GO:0061307"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0061307","GO:BP","cardiac neural crest cell differentiation involved in heart development",20972,14314,"GO:0014033;GO:0035051"
"query_1",TRUE,0.0248632779764391,15,958,4,0.00417536534446764,0.266666666666667,"GO:0061323","GO:BP","cell proliferation involved in heart morphogenesis",20972,14325,"GO:0003007;GO:0008283"
"query_1",TRUE,0.0248962495454372,181,958,17,0.0177453027139875,0.0939226519337017,"GO:0002262","GO:BP","myeloid cell homeostasis",20972,770,"GO:0002376;GO:0048872"
"query_1",TRUE,0.0252275265134489,95,958,11,0.011482254697286,0.115789473684211,"GO:0071229","GO:BP","cellular response to acid chemical",20972,15357,"GO:0001101;GO:0070887"
"query_1",TRUE,0.0252275265134489,34,958,6,0.00626304801670146,0.176470588235294,"GO:0001893","GO:BP","maternal placenta development",20972,505,"GO:0001890;GO:0003006;GO:0048856;GO:0060135"
"query_1",TRUE,0.0252275265134489,34,958,6,0.00626304801670146,0.176470588235294,"GO:0090183","GO:BP","regulation of kidney development",20972,16889,"GO:0001822;GO:0050793"
"query_1",TRUE,0.0252307093091552,99,539,14,0.025974025974026,0.141414141414141,"KEGG:05410","KEGG","Hypertrophic cardiomyopathy",8716,505,"KEGG:00000"
"query_1",TRUE,0.0253470364895012,24,958,5,0.00521920668058455,0.208333333333333,"GO:0051894","GO:BP","positive regulation of focal adhesion assembly",20972,13046,"GO:0001954;GO:0048041;GO:0051893;GO:0150117;GO:1901890"
"query_1",TRUE,0.0253470364895012,24,958,5,0.00521920668058455,0.208333333333333,"GO:0002043","GO:BP","blood vessel endothelial cell proliferation involved in sprouting angiogenesis",20972,626,"GO:0001935;GO:0002040"
"query_1",TRUE,0.0253470364895012,24,958,5,0.00521920668058455,0.208333333333333,"GO:0072112","GO:BP","podocyte differentiation",20972,15986,"GO:0061318;GO:0072311"
"query_1",TRUE,0.0253470364895012,24,958,5,0.00521920668058455,0.208333333333333,"GO:0061318","GO:BP","renal filtration cell differentiation",20972,14320,"GO:0030154;GO:0072001"
"query_1",TRUE,0.0253470364895012,45,958,7,0.00730688935281837,0.155555555555556,"GO:0030201","GO:BP","heparan sulfate proteoglycan metabolic process",20972,6275,"GO:0006029"
"query_1",TRUE,0.0255544395301411,564,958,40,0.0417536534446764,0.0709219858156028,"GO:0019221","GO:BP","cytokine-mediated signaling pathway",20972,5275,"GO:0007166;GO:0071345"
"query_1",TRUE,0.0255986242158296,131,644,18,0.0279503105590062,0.137404580152672,"REAC:R-HSA-76005","REAC","Response to elevated platelet cytosolic Ca2+",11056,2174,"REAC:R-HSA-76002"
"query_1",TRUE,0.0255986242158296,42,644,9,0.0139751552795031,0.214285714285714,"REAC:R-HSA-9696264","REAC","RND3 GTPase cycle",11056,1980,"REAC:R-HSA-9012999"
"query_1",TRUE,0.0256266193524515,82,958,10,0.0104384133611691,0.121951219512195,"GO:0086003","GO:BP","cardiac muscle cell contraction",20972,16697,"GO:0060048;GO:0070252"
"query_1",TRUE,0.0257037710590848,123,958,13,0.0135699373695198,0.105691056910569,"GO:0061008","GO:BP","hepaticobiliary system development",20972,14078,"GO:0048731"
"query_1",TRUE,0.0257037710590848,109,958,12,0.0125260960334029,0.110091743119266,"GO:0019751","GO:BP","polyol metabolic process",20972,5631,"GO:0006066"
"query_1",TRUE,0.0257408753708056,34,644,8,0.0124223602484472,0.235294117647059,"REAC:R-HSA-156590","REAC","Glutathione conjugation",11056,1106,"REAC:R-HSA-156580"
"query_1",TRUE,0.0259008674864053,244,958,21,0.0219206680584551,0.0860655737704918,"GO:0002573","GO:BP","myeloid leukocyte differentiation",20972,1048,"GO:0002521;GO:0030099"
"query_1",TRUE,0.0259886072544369,57,958,8,0.00835073068893528,0.140350877192982,"GO:0031547","GO:BP","brain-derived neurotrophic factor receptor signaling pathway",20972,6749,"GO:0007169"
"query_1",TRUE,0.0261718915963958,835,958,55,0.0574112734864301,0.0658682634730539,"GO:0032940","GO:BP","secretion by cell",20972,7414,"GO:0046903;GO:0140352"
"query_1",TRUE,0.0263360194524845,342,958,27,0.0281837160751566,0.0789473684210526,"GO:0010959","GO:BP","regulation of metal ion transport",20972,4322,"GO:0030001;GO:0043269"
"query_1",TRUE,0.0267722818366313,138,958,14,0.0146137787056367,0.101449275362319,"GO:0030218","GO:BP","erythrocyte differentiation",20972,6287,"GO:0030099;GO:0034101"
"query_1",TRUE,0.0267913174428114,229,958,20,0.0208768267223382,0.0873362445414847,"GO:0019318","GO:BP","hexose metabolic process",20972,5347,"GO:0005996"
"query_1",TRUE,0.0268725051315673,8,644,4,0.0062111801242236,0.5,"REAC:R-HSA-5638303","REAC","Inhibition of Signaling by Overexpressed EGFR",11056,1244,"REAC:R-HSA-5638302"
"query_1",TRUE,0.0268725051315673,8,644,4,0.0062111801242236,0.5,"REAC:R-HSA-5638302","REAC","Signaling by Overexpressed Wild-Type EGFR in Cancer",11056,2387,"REAC:R-HSA-1643713"
"query_1",TRUE,0.0269348951955314,96,958,11,0.011482254697286,0.114583333333333,"GO:0043405","GO:BP","regulation of MAP kinase activity",20972,10002,"GO:0071900"
"query_1",TRUE,0.0269348951955314,96,958,11,0.011482254697286,0.114583333333333,"GO:0071677","GO:BP","positive regulation of mononuclear cell migration",20972,15709,"GO:0002687;GO:0071674;GO:0071675"
"query_1",TRUE,0.0269658302633049,245,958,21,0.0219206680584551,0.0857142857142857,"GO:0006814","GO:BP","sodium ion transport",20972,2366,"GO:0030001"
"query_1",TRUE,0.0273119582814107,183,958,17,0.0177453027139875,0.092896174863388,"GO:0072331","GO:BP","signal transduction by p53 class mediator",20972,16181,"GO:0035556"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:2000391","GO:BP","positive regulation of neutrophil extravasation",20972,23826,"GO:0002693;GO:0072672;GO:1902624;GO:2000389"
"query_1",TRUE,0.0274166185493651,2641,958,148,0.154488517745303,0.0560393790230973,"GO:0009056","GO:BP","catabolic process",20972,3092,"GO:0008152"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:1904904","GO:BP","regulation of endothelial cell-matrix adhesion",20972,22465,"GO:0001952;GO:0090673"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:0060600","GO:BP","dichotomous subdivision of an epithelial terminal unit",20972,13766,"GO:0002009;GO:0061138"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:0099515","GO:BP","actin filament-based transport",20972,17860,"GO:0030705"
"query_1",TRUE,0.0274166185493651,83,958,10,0.0104384133611691,0.120481927710843,"GO:0071347","GO:BP","cellular response to interleukin-1",20972,15463,"GO:0070555;GO:0071345"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:1902913","GO:BP","positive regulation of neuroepithelial cell differentiation",20972,21059,"GO:0030858;GO:0060563"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:0060839","GO:BP","endothelial cell fate commitment",20972,13941,"GO:0045446;GO:0072148"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:0003129","GO:BP","heart induction",20972,1512,"GO:0001759;GO:0003128;GO:2000826"
"query_1",TRUE,0.0274166185493651,8,958,3,0.00313152400835073,0.375,"GO:0060509","GO:BP","type I pneumocyte differentiation",20972,13700,"GO:0060487"
"query_1",TRUE,0.0274166185493651,83,958,10,0.0104384133611691,0.120481927710843,"GO:0055006","GO:BP","cardiac cell development",20972,13220,"GO:0035051;GO:0048468"
"query_1",TRUE,0.0274166185493651,83,958,10,0.0104384133611691,0.120481927710843,"GO:0086001","GO:BP","cardiac muscle cell action potential",20972,16695,"GO:0001508"
"query_1",TRUE,0.0277257313027068,230,958,20,0.0208768267223382,0.0869565217391304,"GO:0050821","GO:BP","protein stabilization",20972,12421,"GO:0031647"
"query_1",TRUE,0.0281052054311512,139,958,14,0.0146137787056367,0.100719424460432,"GO:0046328","GO:BP","regulation of JNK cascade",20972,11266,"GO:0007254;GO:0043408"
"query_1",TRUE,0.0284194975072831,35,958,6,0.00626304801670146,0.171428571428571,"GO:1902624","GO:BP","positive regulation of neutrophil migration",20972,20858,"GO:0002687;GO:1902622;GO:1990266"
"query_1",TRUE,0.0284194975072831,35,958,6,0.00626304801670146,0.171428571428571,"GO:0071425","GO:BP","hematopoietic stem cell proliferation",20972,15538,"GO:0030097;GO:0072089"
