"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0,1.13365936111893,0.29,0.039,0,"KLHL5"
0,1.13248242685522,0.361,0.055,0,"MSANTD4"
0,1.13230904962556,0.558,0.09,0,"CREB3L2"
0,1.13208949303985,0.612,0.099,0,"BAZ2B"
0,1.13185312085825,0.477,0.081,0,"UTP14A"
0,1.12819267170182,0.577,0.096,0,"CHID1"
0,1.12695173509636,0.314,0.04,0,"SLC25A25"
0,1.1266473176117,0.444,0.091,0,"FBXO2"
0,1.12593592066286,0.551,0.089,0,"PATJ"
0,1.1221256200939,0.791,0.244,0,"TNFSF10"
0,1.12123378778617,0.539,0.087,0,"CHM"
0,1.1203778696855,0.257,0.032,0,"MYEF2"
0,1.11962864682,0.261,0.029,0,"ZNF75D"
0,1.11959117593701,0.406,0.055,0,"IFI27L1"
0,1.11859543224546,0.999,0.975,0,"RPL39"
0,1.11800090313675,0.751,0.168,0,"POLR2H"
0,1.11793344953912,0.268,0.027,0,"HIST1H2BH"
0,1.11787315900626,0.758,0.183,0,"RAB1A"
0,1.11462961792767,0.407,0.061,0,"HADH"
0,1.1126914654294,0.746,0.191,0,"UQCC2"
0,1.11180485418764,0.399,0.065,0,"ZNF444"
0,1.10787098306813,0.361,0.046,0,"SLC35F5"
0,1.10781634334943,0.672,0.151,0,"SRPRB"
0,1.10776387949887,0.843,0.248,0,"CAPN2"
0,1.10415888326567,0.38,0.06,0,"ARHGAP21"
0,1.10334473806102,0.916,0.392,0,"SSR3"
0,1.10310508500822,0.338,0.058,0,"EXOSC4"
0,1.10082905616655,0.514,0.083,0,"MMGT1"
0,1.09777940006048,0.681,0.133,0,"GRN"
0,1.09700503374907,0.863,0.281,0,"TTC3"
0,1.09689021726576,0.349,0.046,0,"CXorf56"
0,1.09530673382633,0.611,0.124,0,"MPST"
0,1.09238922342019,0.38,0.057,0,"B4GALT7"
0,1.09078698076758,0.529,0.082,0,"CSNK1E"
0,1.08776755093263,0.798,0.215,0,"DNAJC3"
0,1.08597034083016,0.683,0.155,0,"ARL3"
0,1.08305680018203,0.565,0.1,0,"BZW2"
0,1.08274535565976,0.786,0.188,0,"ABHD5"
0,1.07689281204101,0.483,0.076,0,"BRCC3"
0,1.07676770133608,0.83,0.276,0,"SLIRP"
0,1.07523724478397,0.622,0.121,0,"GOLPH3"
0,1.0730789699132,0.39,0.059,0,"ETFRF1"
0,1.07262117310547,0.316,0.037,0,"CCNYL1"
0,1.07251227545467,0.741,0.212,0,"PLA2G16"
0,1.07082166113847,0.689,0.145,0,"NDUFS4"
0,1.07077969098448,0.362,0.048,0,"RASA1"
0,1.06986180016493,0.934,0.707,0,"ZFP36L1"
0,1.06948534225315,0.81,0.226,0,"HDLBP"
0,1.06863744189265,0.796,0.225,0,"LAGE3"
0,1.06735471117538,0.45,0.064,0,"TMEM41A"
0,1.06684582082494,0.37,0.049,0,"TMEM185A"
0,1.06595668129668,0.781,0.197,0,"TMEM256"
0,1.06193344055424,0.828,0.261,0,"NAA10"
0,1.06067405836875,0.335,0.056,0,"TMEM99"
0,1.05975214956831,0.564,0.114,0,"COPRS"
0,1.0567096986316,0.78,0.183,0,"CCDC47"
0,1.0535963876851,0.502,0.07,0,"LYN"
0,1.05352773722661,0.302,0.054,0,"WARS"
0,1.05188244536762,0.266,0.028,0,"SPECC1"
0,1.05184875432765,0.354,0.05,0,"FEM1C"
0,1.05165128596326,0.442,0.07,0,"PGM1"
0,1.04993314695181,0.281,0.034,0,"SOCS5"
0,1.0495966640308,0.414,0.051,0,"GSE1"
0,1.0485260458501,0.456,0.069,0,"COX16"
0,1.04672822553135,0.747,0.177,0,"TOR1AIP2"
0,1.04669449252156,0.923,0.473,0,"CSNK1A1"
0,1.04630993091628,0.385,0.051,0,"IFT43"
6.32616766502988e-293,1.04369338368575,0.94,0.462,1.44439060127962e-288,"BRI3"
0,1.04113895017531,0.623,0.127,0,"YWHAG"
0,1.04008017814297,0.505,0.102,0,"NEDD9"
0,1.03919435471379,0.593,0.109,0,"PHF6"
0,1.03880128861525,0.73,0.21,0,"AGPAT2"
0,1.03810234215436,0.337,0.049,0,"RNF19B"
0,1.03800277519816,0.443,0.08,0,"TEN1"
0,1.03578084641951,0.502,0.086,0,"AIFM1"
0,1.03281044664984,0.508,0.09,0,"ATF6"
0,1.03241155276998,0.448,0.067,0,"DCTN4"
0,1.03211000018834,0.512,0.069,0,"PTPN12"
0,1.03177715591586,0.971,0.554,0,"PRDX5"
0,1.02625125468542,0.492,0.076,0,"TBC1D9B"
0,1.02285988797906,0.72,0.193,0,"ANXA4"
0,1.02042033222481,0.775,0.21,0,"CAMTA1"
0,1.01978606074788,0.772,0.198,0,"SEC31A"
0,1.01611108723586,0.346,0.052,0,"ACOX1"
0,1.01498939299202,0.419,0.07,0,"PTPA"
0,1.01001916448248,0.743,0.182,0,"CNIH4"
0,1.00967020708109,0.351,0.055,0,"CTSF"
0,1.0084431948656,0.469,0.083,0,"YIPF2"
0,1.00576826126895,0.621,0.109,0,"LIMA1"
0,1.00548917773018,0.276,0.044,0,"VARS"
0,1.00350092788998,0.618,0.119,0,"LTBP3"
0,1.00284070630449,0.825,0.262,0,"CLINT1"
0,1.00244631410095,0.579,0.112,0,"CISD1"
0,0.998738328560227,0.792,0.211,0,"EMD"
0,0.99562675776842,0.868,0.33,0,"TPM4"
0,0.995222699360531,0.327,0.044,0,"KLHDC10"
0,0.993357972332705,0.892,0.375,0,"ARF4"
0,0.993051549152159,0.412,0.071,0,"AHCY"
0,0.991897366537588,0.92,0.411,0,"NDUFA2"
0,0.991358520826358,0.621,0.115,0,"PIGP"
0,0.987938911447826,0.475,0.081,0,"NFE2L1"
0,0.987695509039705,0.895,0.405,0,"TMED9"
0,0.98733879193481,0.278,0.04,0,"ACVR1"
0,0.987318938163798,0.618,0.144,0,"TMEM106B"
0,0.986221219416539,0.646,0.148,0,"AP1S1"
0,0.985758008291964,0.36,0.044,0,"MCTP2"
0,0.985069791190752,0.531,0.094,0,"PDXDC1"
0,0.984661921082756,0.68,0.155,0,"EBPL"
0,0.984366832877976,0.558,0.118,0,"MRPS25"
0,0.984202825351584,0.407,0.07,0,"ACSL5"
0,0.983830499786166,0.932,0.464,0,"NUCKS1"
0,0.983222922194211,0.651,0.134,0,"NUCB2"
0,0.983150558216871,0.977,0.99,0,"MT-ND4"
0,0.98023402021061,0.65,0.14,0,"RPL26L1"
0,0.980025834208389,0.3,0.042,0,"FUCA1"
0,0.979951233957862,0.523,0.099,0,"PLPP5"
0,0.978220385487597,0.361,0.051,0,"RGL2"
0,0.976872611442502,0.911,0.456,0,"ATRX"
3.52140337796332e-191,0.976323226066379,0.712,0.343,8.04006819256584e-187,"FLNA"
0,0.974451036834975,0.347,0.048,0,"ZC2HC1A"
0,0.97345474591746,0.914,0.423,0,"NDUFS6"
0,0.971405240069088,0.522,0.107,0,"MCRIP2"
0,0.970845969764275,0.786,0.196,0,"CDKN1A"
0,0.968178892050604,0.311,0.044,0,"SLC11A2"
0,0.964463031771749,0.731,0.159,0,"C7orf50"
0,0.963791215542345,0.848,0.282,0,"ETFB"
0,0.962437171920933,0.336,0.049,0,"MLLT1"
0,0.962334006633758,0.424,0.059,0,"NCKAP5L"
0,0.962101820163076,0.739,0.181,0,"LARP1"
0,0.960381942536973,0.907,0.347,0,"LAPTM4A"
0,0.959437124661257,0.753,0.213,0,"FAM162A"
0,0.959206838160191,0.454,0.093,0,"ZDHHC3"
0,0.956590703932012,0.37,0.058,0,"LINC01184"
0,0.955862270093002,0.585,0.115,0,"EMC2"
0,0.95530720227918,0.41,0.073,0,"MAPK6"
0,0.953838040454783,0.902,0.362,0,"PHPT1"
0,0.953250181945884,0.521,0.095,0,"PLSCR1"
0,0.9509857146374,1,0.99,0,"RPL10"
0,0.948884801549994,0.415,0.071,0,"VAMP7"
0,0.946529829768505,0.331,0.047,0,"RMDN3"
0,0.946288151812983,0.67,0.154,0,"WDR45B"
8.89318162514244e-323,0.944361224888379,0.262,0.042,2.03049122865252e-318,"DNAL4"
0,0.943267671316017,0.745,0.226,0,"MT-ND6"
0,0.941851831450083,0.885,0.366,0,"PDIA6"
0,0.941849711363542,0.477,0.084,0,"EIF2AK4"
0,0.941486333704728,0.357,0.045,0,"SLFN13"
0,0.940762309937126,0.311,0.045,0,"MZF1"
0,0.940487499374615,0.349,0.058,0,"ZFYVE19"
0,0.938930812698848,0.379,0.065,0,"SHC1"
0,0.938923347247691,0.533,0.089,0,"IRF2BPL"
0,0.938811428675316,0.588,0.127,0,"UGCG"
0,0.938697000892838,0.295,0.048,0,"EVA1C"
0,0.937498590542472,0.317,0.043,0,"NBPF14"
0,0.935118819883458,0.94,0.719,0,"JUN"
0,0.932193130379928,0.58,0.138,0,"CSRP1"
0,0.931624644275475,0.916,0.402,0,"FOS"
0,0.929870129132658,0.986,0.995,0,"MT-CO1"
0,0.929450144563608,0.543,0.113,0,"UBXN6"
0,0.929309361954537,0.319,0.028,0,"ICA1"
0,0.924077666758441,0.738,0.197,0,"NKAP"
0,0.923538165097845,0.68,0.151,0,"NANS"
0,0.923393616351583,0.632,0.144,0,"ZNF593"
0,0.923358445601989,0.882,0.371,0,"RAB2A"
0,0.922703866928965,0.666,0.157,0,"PTP4A1"
0,0.920536211076435,0.599,0.103,0,"CDKN1C"
0,0.916430488085162,0.418,0.053,0,"HLA-DMB"
0,0.913821536768369,0.623,0.162,0,"ANKRD37"
0,0.91280797543626,0.381,0.066,0,"MSRB1"
0,0.911063590225332,0.629,0.124,0,"CLU"
0,0.909138887571708,0.466,0.08,0,"KDM3B"
0,0.908165906304795,0.291,0.045,0,"NT5C2"
0,0.906262902299562,0.728,0.19,0,"CHMP4B"
0,0.905964656484705,0.272,0.04,0,"TMCC1"
0,0.904938400916298,0.302,0.051,0,"CA11"
0,0.902956079923282,0.885,0.33,0,"NDUFC1"
2.42343188196543e-300,0.902791454734356,0.267,0.047,5.53317967290347e-296,"PLEKHB1"
0,0.902297542713716,0.521,0.106,0,"ZMAT3"
9.12562027194758e-277,0.901234826395455,0.978,0.644,2.08356162049107e-272,"GPX4"
0,0.898872832306045,0.527,0.108,0,"PFKFB3"
0,0.89703472841039,0.623,0.141,0,"UBE2D1"
2.49033411084489e-277,0.89553054234112,0.949,0.937,5.68593084188106e-273,"NEAT1"
0,0.893567603053352,0.368,0.059,0,"TCTA"
0,0.891576238548304,0.522,0.101,0,"ACSL3"
0,0.890339779663738,0.356,0.065,0,"LONP1"
0,0.889409832726392,0.727,0.218,0,"ERO1A"
0,0.88904746569965,0.797,0.224,0,"MMP24OS"
0,0.888463585191144,0.271,0.042,0,"STAM2"
0,0.88768621415739,0.486,0.098,0,"UCHL3"
0,0.884300925280446,0.304,0.048,0,"SGPL1"
0,0.883383160652102,0.656,0.165,0,"HPRT1"
0,0.881333475427094,0.517,0.106,0,"RARS"
0,0.878369837914988,0.494,0.12,0,"MYC"
0,0.877531975024583,0.322,0.048,0,"TK2"
0,0.874950390968023,0.377,0.064,0,"ZBTB7B"
0,0.874873685790972,0.439,0.062,0,"BASP1"
0,0.873760970090059,0.409,0.077,0,"MTURN"
0,0.868530465479154,0.265,0.036,0,"HIP1"
0,0.868513727259766,0.659,0.183,0,"GIPC1"
0,0.865527894113527,0.397,0.051,0,"NDFIP2"
0,0.865125411663309,0.663,0.156,0,"CBX5"
0,0.862559208834996,0.385,0.053,0,"PRR7"
0,0.862495476400871,0.43,0.066,0,"USP38"
0,0.86181985601643,0.403,0.064,0,"SGMS1"
0,0.861797380117355,0.605,0.119,0,"NINJ1"
0,0.861583365986607,0.616,0.136,0,"MRPL40"
0,0.861448114236694,0.288,0.041,0,"GNA12"
0,0.860288493001009,0.3,0.048,0,"NACC1"
1.20620359651883e-303,0.857525899130098,0.285,0.052,2.7540040515718e-299,"DVL1"
0,0.856675074852111,0.373,0.053,0,"KIF1B"
0,0.855809816763498,0.456,0.079,0,"MAPK9"
0,0.855132060036708,0.882,0.326,0,"HSPH1"
0,0.854177701517278,0.518,0.102,0,"SND1"
0,0.853493957736242,0.677,0.211,0,"RHOC"
5.11326780250262e-212,0.853060828468912,0.919,0.581,1.1674613046674e-207,"HSPA5"
0,0.846058398762448,0.33,0.058,0,"GSTZ1"
0,0.845855042586577,0.609,0.149,0,"GALNT10"
0,0.844226522901592,0.506,0.091,0,"NF1"
1.90533529542115e-274,0.844056852009897,0.267,0.051,4.35026154650558e-270,"SMUG1"
0,0.840430024520297,0.554,0.117,0,"SMARCA4"
0,0.840379986090368,0.393,0.067,0,"TMEM214"
0,0.838988537948571,0.71,0.195,0,"ATP6V1D"
0,0.838598418913015,0.513,0.101,0,"MRNIP"
0,0.837069839034044,0.482,0.089,0,"OXR1"
0,0.836523382933287,0.417,0.08,0,"PRR34-AS1"
0,0.836462531904982,0.743,0.216,0,"TIMM13"
0,0.834387912042302,0.802,0.283,0,"FUNDC2"
0,0.834202290496338,0.789,0.245,0,"IDH3G"
0,0.833703514170907,0.681,0.172,0,"ARF3"
0,0.830642079161828,0.353,0.059,0,"CRYL1"
1.22905391361873e-311,0.829761819267132,0.801,0.3,2.80617589557429e-307,"MANF"
0,0.825369834865359,0.409,0.073,0,"HYOU1"
0,0.82511372780333,0.334,0.05,0,"MFSD6"
0,0.824659191424772,0.829,0.258,0,"ARL4A"
0,0.8240612204202,0.371,0.059,0,"PTRH1"
1.32952489324415e-287,0.823355065517409,0.272,0.05,3.03557123625505e-283,"APOL1"
0,0.822821127580185,0.62,0.131,0,"CASC4"
0,0.821089234887115,0.708,0.191,0,"EIF4G1"
0,0.820275575645129,0.312,0.051,0,"ENOX2"
0,0.819009000767613,0.866,0.382,0,"HLA-DPB1"
0,0.818742656648202,0.553,0.118,0,"SLC35B1"
0,0.818725731581199,0.564,0.111,0,"VEZT"
4.38753751793998e-113,0.81761663508934,0.256,0.088,1.00176256609606e-108,"PEA15"
0,0.816932548535699,0.745,0.198,0,"CHMP3"
0,0.81312898810264,0.677,0.168,0,"DYNC1LI2"
0,0.810761736734048,0.673,0.185,0,"SLC20A1"
0,0.808572393637505,0.371,0.06,0,"LRRC23"
0,0.808102382963433,0.583,0.121,0,"GOLGA2"
0,0.802509903940947,0.345,0.058,0,"CCP110"
0,0.801960946547458,0.354,0.047,0,"PLAUR"
0,0.801948280060354,0.706,0.196,0,"IMPDH2"
0,0.801483399822762,0.398,0.07,0,"ZFYVE21"
0,0.799264938344658,0.417,0.086,0,"SUN1"
0,0.79730307691956,0.517,0.101,0,"KIAA1191"
0,0.796746174891403,0.267,0.043,0,"RUFY3"
0,0.794255376684603,0.535,0.109,0,"SUCLG2"
0,0.794026241272702,0.603,0.157,0,"DNAJB12"
0,0.793417228001446,0.436,0.099,0,"KIF22"
1.23743727402707e-295,0.793258067476164,0.275,0.05,2.8253167840586e-291,"ABCD3"
0,0.793114305994619,0.321,0.05,0,"DHRS7B"
3.00872627877488e-207,0.792645846079598,0.922,0.457,6.86952383969882e-203,"ANXA5"
0,0.791601086587839,0.544,0.11,0,"ESYT2"
0,0.791235701102498,0.693,0.206,0,"PSMB5"
3.88201672318764e-279,0.790576942624253,0.947,0.66,8.86342058238203e-275,"CALR"
0,0.790474123911404,0.279,0.044,0,"ICK"
0,0.790116103857028,0.632,0.161,0,"SCOC"
0,0.788004700425431,0.611,0.122,0,"IRS2"
0,0.786943017707003,0.436,0.077,0,"MTX2"
2.91906128987214e-283,0.785857683336542,0.257,0.046,6.66480073703606e-279,"XRCC4"
0,0.78559827765644,0.263,0.036,0,"HOMER1"
0,0.7852965098297,0.37,0.069,0,"LARP1B"
0,0.783338690710595,0.766,0.22,0,"STAU1"
0,0.782770391001199,0.432,0.078,0,"ATP13A3"
0,0.78265999169478,0.455,0.089,0,"ALG2"
0,0.778259769470524,0.451,0.089,0,"SLC10A3"
0,0.777923436994206,0.269,0.04,0,"ZYG11B"
0,0.776747356424716,0.538,0.126,0,"ZNF281"
7.97502035035726e-243,0.776163521826789,0.979,0.983,1.82085664639357e-238,"MT-ND2"
0,0.775710129809348,0.688,0.182,0,"CLTC"
0,0.774227554192623,0.41,0.092,0,"LACTB2"
0,0.770905673605363,0.621,0.138,0,"FBXW11"
0,0.769277555335413,0.492,0.123,0,"C12orf49"
0,0.767951388162971,0.446,0.086,0,"NECTIN3"
1.75607846189627e-256,0.767477939604816,0.955,0.674,4.00947834420155e-252,"TPI1"
0,0.765495227773848,0.535,0.097,0,"ST3GAL5"
0,0.763834517997698,0.795,0.279,0,"BNIP3L"
0,0.763567420022142,0.682,0.178,0,"STT3B"
3.95915807502439e-283,0.763132599477982,0.681,0.238,9.03954971689569e-279,"PMEPA1"
1.13888102946327e-288,0.761568237686888,0.252,0.043,2.60029316647053e-284,"CORO2A"
5.09247930095084e-251,0.760834256320958,0.887,0.435,1.1627148739931e-246,"TOP1"
0,0.759846250848969,0.562,0.115,0,"FAF2"
4.43488213649406e-112,0.754759303618609,0.988,0.791,1.01257228940432e-107,"S100A11"
0,0.754581203132663,0.256,0.039,0,"PCBD2"
4.34501091578626e-319,0.752461002662258,0.757,0.275,9.92052892292319e-315,"MARCKSL1"
0,0.752367965281829,0.471,0.115,0,"DNTTIP1"
2.29864832232673e-317,0.751848755913344,0.273,0.046,5.2482738495364e-313,"UBFD1"
7.73436181329328e-283,0.7481548235548,0.255,0.045,1.76590948921112e-278,"CETN3"
0,0.747977902319091,0.331,0.056,0,"ATL2"
0,0.746984974346467,0.695,0.214,0,"VTI1B"
0,0.74689281029453,0.719,0.192,0,"ERGIC3"
0,0.746862298940588,0.695,0.186,0,"HTATSF1"
0,0.746660369813278,0.561,0.129,0,"NPEPPS"
0,0.7461404476815,0.405,0.073,0,"ARFIP1"
0,0.74573168362946,0.491,0.096,0,"PTS"
0,0.744532730732643,0.414,0.073,0,"SNX27"
0,0.74372899277218,0.505,0.096,0,"LY96"
0,0.743092744283122,0.396,0.071,0,"SEC16A"
0,0.742948608461492,0.682,0.172,0,"DCXR"
0,0.742895711862504,0.471,0.081,0,"RYK"
0,0.742750932253703,0.31,0.049,0,"TMCO4"
0,0.740092194807185,0.618,0.137,0,"TSPAN31"
3.85779301979637e-318,0.737471393992718,0.272,0.045,8.80811302279908e-314,"SPINK2"
0,0.737336608324789,0.397,0.068,0,"UBN2"
0,0.737260566496874,0.438,0.079,0,"STK39"
0,0.736165465176529,0.444,0.084,0,"MAST4"
0,0.734800386858196,0.377,0.081,0,"AFDN"
0,0.733903713725261,0.518,0.109,0,"ROCK2"
0,0.731121731381656,0.576,0.128,0,"RDX"
0,0.730240901680441,0.325,0.058,0,"PGD"
0,0.728324112385522,0.746,0.224,0,"PNKD"
0,0.726311342429526,0.629,0.16,0,"TXNDC15"
0,0.725617987579163,0.514,0.112,0,"KDM5B"
0,0.725402959697795,0.406,0.077,0,"COMMD10"
0,0.724697160089234,0.711,0.178,0,"ALG13"
0,0.724696049771876,0.502,0.093,0,"GLA"
0,0.724549193216698,0.592,0.148,0,"EBNA1BP2"
0,0.724545055980888,0.461,0.082,0,"CCNG2"
0,0.724147613195948,0.422,0.086,0,"PML"
3.22058994882105e-244,0.724077789452058,0.871,0.368,7.35325097114821e-240,"RHEB"
0,0.721604443994437,0.504,0.098,0,"MLXIP"
0,0.717067894082407,0.54,0.119,0,"USO1"
5.75164347725708e-268,0.716118110261889,0.843,0.357,1.31321523872734e-263,"CAMLG"
1.15052704631652e-262,0.715101010461106,0.909,0.427,2.62688335214988e-258,"LMAN2"
0,0.714352011006019,0.316,0.05,0,"GOLIM4"
0,0.713793487243355,0.331,0.058,0,"CXorf40B"
0,0.713259859623514,0.452,0.087,0,"SWAP70"
0,0.712628742727638,0.394,0.061,0,"GGCX"
0,0.712229259414099,0.51,0.108,0,"NBEAL1"
0,0.711555744771391,0.543,0.122,0,"TP53TG1"
0,0.709802330451064,0.531,0.131,0,"C1GALT1"
7.91614216297553e-287,0.709692394052419,0.276,0.052,1.80741357865057e-282,"RPE"
0,0.709656023766878,0.577,0.156,0,"MT-ATP8"
0,0.708509157008446,0.403,0.076,0,"NUDT9"
0,0.70759195786,0.428,0.087,0,"TM7SF3"
0,0.706960850320265,0.452,0.091,0,"FEZ2"
0,0.706597061671278,0.75,0.23,0,"BTG3"
0,0.705289411580799,0.272,0.038,0,"KLHL15"
9.66113750241224e-318,0.705087190786938,0.272,0.045,2.20583091455076e-313,"KLHL2"
9.38724727098368e-322,0.703846888317446,0.401,0.091,2.14329629691099e-317,"GOT1"
0,0.702277529224908,0.537,0.115,0,"GDE1"
6.46786174532607e-224,0.702258655480717,0.977,0.637,1.47674219369285e-219,"SQSTM1"
0,0.702136826651065,0.372,0.077,0,"SLC35A4"
4.95986919604348e-238,0.701800678807343,0.855,0.369,1.13243733484065e-233,"TUBA1C"
0,0.69857578643414,0.458,0.099,0,"RFK"
1.58101006669199e-322,0.698441952995245,0.985,0.89,3.60976218427115e-318,"RPL23"
0,0.698114694363675,0.588,0.153,0,"BAD"
0,0.696691509558789,0.511,0.107,0,"HMGCS1"
7.84066199734352e-263,0.695417870511845,0.966,0.699,1.79017994723347e-258,"ZFAS1"
0,0.694026987263606,0.326,0.055,0,"AMMECR1"
0,0.693715317954388,0.808,0.267,0,"THOC2"
0,0.693598373756967,0.551,0.104,0,"SLC35E1"
0,0.692536631830173,0.379,0.073,0,"STT3A"
3.78096463515281e-62,0.692445571458259,0.983,0.832,8.6326984549809e-58,"S100A10"
0,0.692246065089724,0.876,0.336,0,"ZFAND5"
0,0.691384463948634,0.475,0.095,0,"SIRT1"
1.5750833544854e-309,0.689927902889356,0.815,0.294,3.59623031496106e-305,"KDELR2"
0,0.689581285609628,0.805,0.245,0,"TOB1"
1.08694442085074e-322,0.688821253947854,0.833,0.297,2.48171150168642e-318,"TMEM14C"
0,0.688656759732081,0.554,0.12,0,"USP22"
9.54905027688124e-235,0.687599369189659,0.894,0.394,2.18023915921753e-230,"CHMP2A"
0,0.687448259698878,0.709,0.203,0,"TFG"
0,0.685492925511873,0.463,0.08,0,"KIAA0319L"
0,0.68336897071655,0.564,0.133,0,"COA5"
2.8099667944411e-311,0.682571137375304,0.328,0.066,6.41571618506793e-307,"GMPPB"
0,0.682470993407457,0.343,0.057,0,"RNF103"
5.39690003888949e-239,0.67542903931213,1,0.97,1.23222021687925e-234,"FTL"
0,0.674260615014269,0.296,0.05,0,"ENPP4"
0,0.673904110872241,0.552,0.122,0,"POR"
0,0.673770031265359,0.265,0.037,0,"SLC30A1"
5.29513625925583e-267,0.673743392691913,0.901,0.407,1.20898551071329e-262,"RTN4"
1.05981783265637e-164,0.671558392912546,0.796,0.396,2.41977607552103e-160,"SERPINB1"
0,0.670910692737082,0.345,0.057,0,"SLC44A1"
0,0.670685929509667,0.758,0.221,0,"SOD2"
0,0.669902189071291,0.388,0.078,0,"NTPCR"
0,0.66944875853823,0.349,0.062,0,"SLC30A9"
0,0.66832299643234,0.363,0.071,0,"TRIOBP"
6.63878299630842e-162,0.666763609641696,0.949,0.556,1.51576693371714e-157,"VAMP8"
0,0.666259929817741,0.422,0.079,0,"EXOC3"
0,0.665602173645349,0.47,0.09,0,"SCAMP1"
0,0.664204738578699,0.421,0.078,0,"BCL6"
0,0.663769674468636,0.639,0.17,0,"GPI"
0,0.662894117953047,0.591,0.145,0,"ST3GAL1"
5.46310924996632e-263,0.661868719837499,0.842,0.337,1.24733710395231e-258,"SCP2"
0,0.661642519990531,0.529,0.105,0,"ANK3"
1.27869605871806e-189,0.660450914451754,0.969,0.761,2.91951884126508e-185,"PABPC1"
1.16759567290242e-290,0.660445981348419,0.313,0.064,2.66585444037081e-286,"POLR3H"
9.07262193882668e-274,0.659757980590827,0.821,0.311,2.07146104107291e-269,"MYDGF"
1.73140100194737e-234,0.658350472386698,0.279,0.063,3.95313476764623e-230,"CASP7"
0,0.657393673196393,0.778,0.241,0,"SAR1B"
0,0.656867901232977,0.621,0.142,0,"FAM214A"
1.59577893206948e-223,0.655945059449707,0.962,0.73,3.64348245770104e-219,"EEF2"
0,0.655176268603005,0.752,0.244,0,"AQP3"
0,0.655007342708483,0.331,0.061,0,"AC027644.3"
0,0.654484840486601,0.75,0.194,0,"IER3"
0,0.652849812482947,0.464,0.098,0,"TNFRSF10B"
0,0.652810967983248,0.272,0.035,0,"RAB32"
0,0.652798956028422,0.39,0.079,0,"PDZD11"
0,0.651059625726254,0.502,0.116,0,"SBNO2"
4.45717915791096e-188,0.650841485906013,0.93,0.472,1.01766314533423e-183,"SEM1"
0,0.649430839058823,0.423,0.094,0,"MVB12A"
1.62991469318827e-314,0.64797342408905,0.302,0.056,3.72142122748746e-310,"YIPF1"
0,0.647917743278009,0.425,0.095,0,"VAMP3"
0,0.64706095758314,0.309,0.056,0,"DELE1"
0,0.646658727873913,0.571,0.136,0,"UQCC3"
0,0.645794894666984,0.731,0.207,0,"CCPG1"
6.33196841287865e-297,0.645588759596895,0.303,0.06,1.44571502802845e-292,"FAM126A"
1.79206502928245e-318,0.644538722831655,0.336,0.068,4.0916428748577e-314,"TMCO3"
0,0.643469977784965,0.632,0.161,0,"MRPL55"
0,0.643249302630468,0.65,0.164,0,"C5orf24"
0,0.642861485504922,0.492,0.12,0,"PLIN3"
8.83806328663813e-229,0.642676883715767,0.874,0.388,2.01790660960522e-224,"COX14"
1.02406405414097e-270,0.642634116721704,0.292,0.06,2.33814304841466e-266,"AKT1S1"
1.19154077536806e-251,0.642497069666924,0.983,0.996,2.72052589832035e-247,"MT-ATP6"
0,0.64146184964973,0.298,0.051,0,"PCGF3"
0,0.639021984680994,0.644,0.157,0,"NUDT4"
0,0.636778609927804,0.279,0.039,0,"RGS3"
6.11879642959367e-282,0.63640280056263,0.798,0.314,1.39704360080483e-277,"ODC1"
0,0.635001525224822,0.422,0.078,0,"TP53INP1"
0,0.634164555170735,0.593,0.157,0,"PAIP1"
2.55185364228219e-256,0.63243564138221,0.978,0.855,5.82639223605869e-252,"NPM1"
0,0.631803383805262,0.297,0.052,0,"HSDL2"
3.05158788410072e-206,0.630810767545538,0.921,0.492,6.96738545697877e-202,"VAPA"
5.83762917393141e-246,0.629926031109969,0.267,0.056,1.33284749299202e-241,"UNC93B1"
1.56674933962743e-294,0.629803053011186,0.316,0.064,3.57720209223734e-290,"ILVBL"
0,0.629035297605732,0.681,0.194,0,"PRDX3"
5.50988318142809e-184,0.628576104283411,0.947,0.588,1.25801652798366e-179,"CAST"
0,0.626147105141305,0.291,0.05,0,"AVL9"
0,0.626026276622419,0.732,0.219,0,"OS9"
0,0.625245729316457,0.381,0.08,0,"SLMAP"
0,0.6238188450689,0.502,0.117,0,"NAPG"
1.86909534256254e-234,0.623536182732757,0.862,0.353,4.26751848613879e-230,"TMEM219"
0,0.622813266938833,0.391,0.066,0,"NOTCH2"
0,0.622265766549573,0.342,0.056,0,"TET2"
6.42289901135023e-304,0.621614852354096,0.86,0.324,1.46647630227148e-299,"TMED10"
7.63685948473241e-170,0.621437744186885,0.949,0.558,1.7436477575541e-165,"SEC61G"
2.49899604449444e-250,0.620795513380124,0.895,0.433,5.7057077687897e-246,"SNHG8"
6.07064051265896e-310,0.620224112120328,0.807,0.283,1.38604864185029e-305,"TMEM208"
0,0.620110378606356,0.483,0.112,0,"SMIM30"
2.17395637919022e-281,0.619108993547858,0.99,0.937,4.96357720496711e-277,"RPL7"
0,0.614110114670107,0.508,0.119,0,"PPA2"
2.19424379799616e-306,0.61333389410325,0.35,0.075,5.00989743958484e-302,"SPSB1"
1.8517244785751e-165,0.611762548602039,0.949,0.58,4.22785732948266e-161,"MIF"
0,0.611666375997434,0.593,0.145,0,"UBE2H"
0,0.611613803310437,0.555,0.129,0,"GPAA1"
